time,solar_po
2019-07-28 00:06:00+00:00,0
2019-07-28 01:06:00+00:00,0
2019-07-28 02:06:00+00:00,0
2019-07-28 03:06:00+00:00,0
2019-07-28 04:06:00+00:00,0
2019-07-28 05:06:00+00:00,0.01597
2019-07-28 06:06:00+00:00,0.12838
2019-07-28 07:06:00+00:00,0.10025
2019-07-28 08:06:00+00:00,0.10314
2019-07-28 09:06:00+00:00,0.34508
2019-07-28 10:06:00+00:00,0.2106
2019-07-28 11:06:00+00:00,0.08816
2019-07-28 12:06:00+00:00,0.26384
2019-07-28 13:06:00+00:00,0.20571
2019-07-28 14:06:00+00:00,0.0875
2019-07-28 15:06:00+00:00,0.04387
2019-07-28 16:06:00+00:00,0
2019-07-28 17:06:00+00:00,0
2019-07-28 18:06:00+00:00,0
2019-07-28 19:06:00+00:00,0
2019-07-28 20:06:00+00:00,0
2019-07-28 21:06:00+00:00,0
2019-07-28 22:06:00+00:00,0
2019-07-28 23:06:00+00:00,0
2019-07-29 00:06:00+00:00,0
2019-07-29 01:06:00+00:00,0
2019-07-29 02:06:00+00:00,0
2019-07-29 03:06:00+00:00,0
2019-07-29 04:06:00+00:00,0
2019-07-29 05:06:00+00:00,0.08102
2019-07-29 06:06:00+00:00,0.05743
2019-07-29 07:06:00+00:00,0.07499
2019-07-29 08:06:00+00:00,0.3554
2019-07-29 09:06:00+00:00,0.6451
2019-07-29 10:06:00+00:00,0.35013
2019-07-29 11:06:00+00:00,0.36466
2019-07-29 12:06:00+00:00,0.35298
2019-07-29 13:06:00+00:00,0.41585
2019-07-29 14:06:00+00:00,0.16498
2019-07-29 15:06:00+00:00,0.07014
2019-07-29 16:06:00+00:00,0
2019-07-29 17:06:00+00:00,0
2019-07-29 18:06:00+00:00,0
2019-07-29 19:06:00+00:00,0
2019-07-29 20:06:00+00:00,0
2019-07-29 21:06:00+00:00,0
2019-07-29 22:06:00+00:00,0
2019-07-29 23:06:00+00:00,0
2019-07-30 00:06:00+00:00,0
2019-07-30 01:06:00+00:00,0
2019-07-30 02:06:00+00:00,0
2019-07-30 03:06:00+00:00,0
2019-07-30 04:06:00+00:00,0
2019-07-30 05:06:00+00:00,0.12397
2019-07-30 06:06:00+00:00,0.3114
2019-07-30 07:06:00+00:00,0.34367
2019-07-30 08:06:00+00:00,0.48889
2019-07-30 09:06:00+00:00,0.50403
2019-07-30 10:06:00+00:00,0.50312
2019-07-30 11:06:00+00:00,0.17229
2019-07-30 12:06:00+00:00,0.04418
2019-07-30 13:06:00+00:00,0.04437
2019-07-30 14:06:00+00:00,0.02564
2019-07-30 15:06:00+00:00,0.03308
2019-07-30 16:06:00+00:00,0
2019-07-30 17:06:00+00:00,0
2019-07-30 18:06:00+00:00,0
2019-07-30 19:06:00+00:00,0
2019-07-30 20:06:00+00:00,0
2019-07-30 21:06:00+00:00,0
2019-07-30 22:06:00+00:00,0
2019-07-30 23:06:00+00:00,0
2019-12-01 00:06:00+00:00,0
2019-12-01 01:06:00+00:00,0
2019-12-01 02:06:00+00:00,0
2019-12-01 03:06:00+00:00,0
2019-12-01 04:06:00+00:00,0.01227
2019-12-01 05:06:00+00:00,0.05941
2019-12-01 06:06:00+00:00,0.22011
2019-12-01 07:06:00+00:00,0.21081
2019-12-01 08:06:00+00:00,0.39927
2019-12-01 09:06:00+00:00,0.29466
2019-12-01 10:06:00+00:00,0.41949
2019-12-01 11:06:00+00:00,0.67294
2019-12-01 12:06:00+00:00,0.59341
2019-12-01 13:06:00+00:00,0.44118
2019-12-01 14:06:00+00:00,0.2539
2019-12-01 15:06:00+00:00,0.02997
2019-12-01 16:06:00+00:00,0
2019-12-01 17:06:00+00:00,0
2019-12-01 18:06:00+00:00,0
2019-12-01 19:06:00+00:00,0
2019-12-01 20:06:00+00:00,0
2019-12-01 21:06:00+00:00,0
2019-12-01 22:06:00+00:00,0
2019-12-01 23:06:00+00:00,0
2019-12-02 00:06:00+00:00,0
2019-12-02 01:06:00+00:00,0
2019-12-02 02:06:00+00:00,0
2019-12-02 03:06:00+00:00,0
2019-12-02 04:06:00+00:00,0
2019-12-02 05:06:00+00:00,0.01518
2019-12-02 06:06:00+00:00,0.10646
2019-12-02 07:06:00+00:00,0.2103
2019-12-02 08:06:00+00:00,0.52729
2019-12-02 09:06:00+00:00,0.62852
2019-12-02 10:06:00+00:00,0.52729
2019-12-02 11:06:00+00:00,0.61196
2019-12-02 12:06:00+00:00,0.56197
2019-12-02 13:06:00+00:00,0.41481
2019-12-02 14:06:00+00:00,0.2479
2019-12-02 15:06:00+00:00,0.02877
2019-12-02 16:06:00+00:00,0
2019-12-02 17:06:00+00:00,0
2019-12-02 18:06:00+00:00,0
2019-12-02 19:06:00+00:00,0
2019-12-02 20:06:00+00:00,0
2019-12-02 21:06:00+00:00,0
2019-12-02 22:06:00+00:00,0
2019-12-02 23:06:00+00:00,0
2019-12-03 00:06:00+00:00,0
2019-12-03 01:06:00+00:00,0
2019-12-03 02:06:00+00:00,0
2019-12-03 03:06:00+00:00,0
2019-12-03 04:06:00+00:00,0
2019-12-03 05:06:00+00:00,0.00853
2019-12-03 06:06:00+00:00,0.1656
2019-12-03 07:06:00+00:00,0.13492
2019-12-03 08:06:00+00:00,0.42083
2019-12-03 09:06:00+00:00,0.50222
2019-12-03 10:06:00+00:00,0.22184
2019-12-03 11:06:00+00:00,0.14161
2019-12-03 12:06:00+00:00,0.27232
2019-12-03 13:06:00+00:00,0.27274
2019-12-03 14:06:00+00:00,0.12144
2019-12-03 15:06:00+00:00,0.0082
2019-12-03 16:06:00+00:00,0
2019-12-03 17:06:00+00:00,0
2019-12-03 18:06:00+00:00,0
2019-12-03 19:06:00+00:00,0
2019-12-03 20:06:00+00:00,0
2019-12-03 21:06:00+00:00,0
2019-12-03 22:06:00+00:00,0
2019-12-03 23:06:00+00:00,0
2019-12-04 00:06:00+00:00,0
2019-12-04 01:06:00+00:00,0
2019-12-04 02:06:00+00:00,0
2019-12-04 03:06:00+00:00,0
2019-12-04 04:06:00+00:00,0.00812
2019-12-04 05:06:00+00:00,0.18293
2019-12-04 06:06:00+00:00,0.3853
2019-12-04 07:06:00+00:00,0.53401
2019-12-04 08:06:00+00:00,0.56797
2019-12-04 09:06:00+00:00,0.68803
2019-12-04 10:06:00+00:00,0.72678
2019-12-04 11:06:00+00:00,0.7028
2019-12-04 12:06:00+00:00,0.59885
2019-12-04 13:06:00+00:00,0.44527
2019-12-04 14:06:00+00:00,0.24843
2019-12-04 15:06:00+00:00,0.03109
2019-12-04 16:06:00+00:00,0
2019-12-04 17:06:00+00:00,0
2019-12-04 18:06:00+00:00,0
2019-12-04 19:06:00+00:00,0
2019-12-04 20:06:00+00:00,0
2019-12-04 21:06:00+00:00,0
2019-12-04 22:06:00+00:00,0
2019-12-04 23:06:00+00:00,0
2019-12-05 00:06:00+00:00,0
2019-12-05 01:06:00+00:00,0
2019-12-05 02:06:00+00:00,0
2019-12-05 03:06:00+00:00,0
2019-12-05 04:06:00+00:00,0
2019-12-05 05:06:00+00:00,0.09337
2019-12-05 06:06:00+00:00,0.13248
2019-12-05 07:06:00+00:00,0.5181
2019-12-05 08:06:00+00:00,0.6679
2019-12-05 09:06:00+00:00,0.72773
2019-12-05 10:06:00+00:00,0.72685
2019-12-05 11:06:00+00:00,0.7046
2019-12-05 12:06:00+00:00,0.59348
2019-12-05 13:06:00+00:00,0.4579
2019-12-05 14:06:00+00:00,0.25542
2019-12-05 15:06:00+00:00,0.03154
2019-12-05 16:06:00+00:00,0
2019-12-05 17:06:00+00:00,0
2019-12-05 18:06:00+00:00,0
2019-12-05 19:06:00+00:00,0
2019-12-05 20:06:00+00:00,0
2019-12-05 21:06:00+00:00,0
2019-12-05 22:06:00+00:00,0
2019-12-05 23:06:00+00:00,0
2019-12-06 00:06:00+00:00,0
2019-12-06 01:06:00+00:00,0
2019-12-06 02:06:00+00:00,0
2019-12-06 03:06:00+00:00,0
2019-12-06 04:06:00+00:00,0
2019-12-06 05:06:00+00:00,0.07704
2019-12-06 06:06:00+00:00,0.38863
2019-12-06 07:06:00+00:00,0.36364
2019-12-06 08:06:00+00:00,0.62024
2019-12-06 09:06:00+00:00,0.73111
2019-12-06 10:06:00+00:00,0.71312
2019-12-06 11:06:00+00:00,0.67772
2019-12-06 12:06:00+00:00,0.52128
2019-12-06 13:06:00+00:00,0.41135
2019-12-06 14:06:00+00:00,0.25395
2019-12-06 15:06:00+00:00,0.03139
2019-12-06 16:06:00+00:00,0
2019-12-06 17:06:00+00:00,0
2019-12-06 18:06:00+00:00,0
2019-12-06 19:06:00+00:00,0
2019-12-06 20:06:00+00:00,0
2019-12-06 21:06:00+00:00,0
2019-12-06 22:06:00+00:00,0
2019-12-06 23:06:00+00:00,0
2019-12-07 00:06:00+00:00,0
2019-12-07 01:06:00+00:00,0
2019-12-07 02:06:00+00:00,0
2019-12-07 03:06:00+00:00,0
2019-12-07 04:06:00+00:00,0.00689
2019-12-07 05:06:00+00:00,0.07659
2019-12-07 06:06:00+00:00,0.24105
2019-12-07 07:06:00+00:00,0.26646
2019-12-07 08:06:00+00:00,0.44815
2019-12-07 09:06:00+00:00,0.42164
2019-12-07 10:06:00+00:00,0.25816
2019-12-07 11:06:00+00:00,0.17966
2019-12-07 12:06:00+00:00,0.09315
2019-12-07 13:06:00+00:00,0.16676
2019-12-07 14:06:00+00:00,0.01321
2019-12-07 15:06:00+00:00,0.03297
2019-12-07 16:06:00+00:00,0
2019-12-07 17:06:00+00:00,0
2019-12-07 18:06:00+00:00,0
2019-12-07 19:06:00+00:00,0
2019-12-07 20:06:00+00:00,0
2019-12-07 21:06:00+00:00,0
2019-12-07 22:06:00+00:00,0
2019-12-07 23:06:00+00:00,0
2019-12-08 00:06:00+00:00,0
2019-12-08 01:06:00+00:00,0
2019-12-08 02:06:00+00:00,0
2019-12-08 03:06:00+00:00,0
2019-12-08 04:06:00+00:00,0.00009
2019-12-08 05:06:00+00:00,0.11933
2019-12-08 06:06:00+00:00,0.38191
2019-12-08 07:06:00+00:00,0.46013
2019-12-08 08:06:00+00:00,0.65443
2019-12-08 09:06:00+00:00,0.72539
2019-12-08 10:06:00+00:00,0.72359
2019-12-08 11:06:00+00:00,0.59674
2019-12-08 12:06:00+00:00,0.53486
2019-12-08 13:06:00+00:00,0.43658
2019-12-08 14:06:00+00:00,0.27973
2019-12-08 15:06:00+00:00,0.03282
2019-12-08 16:06:00+00:00,0
2019-12-08 17:06:00+00:00,0
2019-12-08 18:06:00+00:00,0
2019-12-08 19:06:00+00:00,0
2019-12-08 20:06:00+00:00,0
2019-12-08 21:06:00+00:00,0
2019-12-08 22:06:00+00:00,0
2019-12-08 23:06:00+00:00,0
2019-12-09 00:06:00+00:00,0
2019-12-09 01:06:00+00:00,0
2019-12-09 02:06:00+00:00,0
2019-12-09 03:06:00+00:00,0
2019-12-09 04:06:00+00:00,0.00476
2019-12-09 05:06:00+00:00,0.17735
2019-12-09 06:06:00+00:00,0.34387
2019-12-09 07:06:00+00:00,0.43266
2019-12-09 08:06:00+00:00,0.58307
2019-12-09 09:06:00+00:00,0.48116
2019-12-09 10:06:00+00:00,0.39366
2019-12-09 11:06:00+00:00,0.35047
2019-12-09 12:06:00+00:00,0.36485
2019-12-09 13:06:00+00:00,0.21307
2019-12-09 14:06:00+00:00,0.10703
2019-12-09 15:06:00+00:00,0.03373
2019-12-09 16:06:00+00:00,0
2019-12-09 17:06:00+00:00,0
2019-12-09 18:06:00+00:00,0
2019-12-09 19:06:00+00:00,0
2019-12-09 20:06:00+00:00,0
2019-12-09 21:06:00+00:00,0
2019-12-09 22:06:00+00:00,0
2019-12-09 23:06:00+00:00,0
2019-12-10 00:06:00+00:00,0
2019-12-10 01:06:00+00:00,0
2019-12-10 02:06:00+00:00,0
2019-12-10 03:06:00+00:00,0
2019-12-10 04:06:00+00:00,0
2019-12-10 05:06:00+00:00,0.06013
2019-12-10 06:06:00+00:00,0.1597
2019-12-10 07:06:00+00:00,0.32513
2019-12-10 08:06:00+00:00,0.25105
2019-12-10 09:06:00+00:00,0.17079
2019-12-10 10:06:00+00:00,0.35885
2019-12-10 11:06:00+00:00,0.25996
2019-12-10 12:06:00+00:00,0.43956
2019-12-10 13:06:00+00:00,0.25864
2019-12-10 14:06:00+00:00,0.2112
2019-12-10 15:06:00+00:00,0.02335
2019-12-10 16:06:00+00:00,0
2019-12-10 17:06:00+00:00,0
2019-12-10 18:06:00+00:00,0
2019-12-10 19:06:00+00:00,0
2019-12-10 20:06:00+00:00,0
2019-12-10 21:06:00+00:00,0
2019-12-10 22:06:00+00:00,0
2019-12-10 23:06:00+00:00,0
2019-12-11 00:06:00+00:00,0
2019-12-11 01:06:00+00:00,0
2019-12-11 02:06:00+00:00,0
2019-12-11 03:06:00+00:00,0
2019-12-11 04:06:00+00:00,0
2019-12-11 05:06:00+00:00,0.06887
2019-12-11 06:06:00+00:00,0.39549
2019-12-11 07:06:00+00:00,0.55114
2019-12-11 08:06:00+00:00,0.63766
2019-12-11 09:06:00+00:00,0.66176
2019-12-11 10:06:00+00:00,0.64822
2019-12-11 11:06:00+00:00,0.63064
2019-12-11 12:06:00+00:00,0.53306
2019-12-11 13:06:00+00:00,0.42205
2019-12-11 14:06:00+00:00,0.28191
2019-12-11 15:06:00+00:00,0.05974
2019-12-11 16:06:00+00:00,0
2019-12-11 17:06:00+00:00,0
2019-12-11 18:06:00+00:00,0
2019-12-11 19:06:00+00:00,0
2019-12-11 20:06:00+00:00,0
2019-12-11 21:06:00+00:00,0
2019-12-11 22:06:00+00:00,0
2019-12-11 23:06:00+00:00,0
2019-12-12 00:06:00+00:00,0
2019-12-12 01:06:00+00:00,0
2019-12-12 02:06:00+00:00,0
2019-12-12 03:06:00+00:00,0
2019-12-12 04:06:00+00:00,0.00256
2019-12-12 05:06:00+00:00,0.18797
2019-12-12 06:06:00+00:00,0.38601
2019-12-12 07:06:00+00:00,0.54345
2019-12-12 08:06:00+00:00,0.66802
2019-12-12 09:06:00+00:00,0.71569
2019-12-12 10:06:00+00:00,0.70059
2019-12-12 11:06:00+00:00,0.68548
2019-12-12 12:06:00+00:00,0.50244
2019-12-12 13:06:00+00:00,0.04347
2019-12-12 14:06:00+00:00,0.26819
2019-12-12 15:06:00+00:00,0.06957
2019-12-12 16:06:00+00:00,0
2019-12-12 17:06:00+00:00,0
2019-12-12 18:06:00+00:00,0
2019-12-12 19:06:00+00:00,0
2019-12-12 20:06:00+00:00,0
2019-12-12 21:06:00+00:00,0
2019-12-12 22:06:00+00:00,0
2019-12-12 23:06:00+00:00,0
2019-12-13 00:06:00+00:00,0
2019-12-13 01:06:00+00:00,0
2019-12-13 02:06:00+00:00,0
2019-12-13 03:06:00+00:00,0
2019-12-13 04:06:00+00:00,0.00259
2019-12-13 05:06:00+00:00,0.18599
2019-12-13 06:06:00+00:00,0.3928
2019-12-13 07:06:00+00:00,0.54428
2019-12-13 08:06:00+00:00,0.65425
2019-12-13 09:06:00+00:00,0.67131
2019-12-13 10:06:00+00:00,0.65507
2019-12-13 11:06:00+00:00,0.66298
2019-12-13 12:06:00+00:00,0.55339
2019-12-13 13:06:00+00:00,0.45715
2019-12-13 14:06:00+00:00,0.24705
2019-12-13 15:06:00+00:00,0.06813
2019-12-13 16:06:00+00:00,0
2019-12-13 17:06:00+00:00,0
2019-12-13 18:06:00+00:00,0
2019-12-13 19:06:00+00:00,0
2019-12-13 20:06:00+00:00,0
2019-12-13 21:06:00+00:00,0
2019-12-13 22:06:00+00:00,0
2019-12-13 23:06:00+00:00,0
2019-12-14 00:06:00+00:00,0
2019-12-14 01:06:00+00:00,0
2019-12-14 02:06:00+00:00,0
2019-12-14 03:06:00+00:00,0
2019-12-14 04:06:00+00:00,0
2019-12-14 05:06:00+00:00,0.15362
2019-12-14 06:06:00+00:00,0.37551
2019-12-14 07:06:00+00:00,0.50656
2019-12-14 08:06:00+00:00,0.63996
2019-12-14 09:06:00+00:00,0.60436
2019-12-14 10:06:00+00:00,0.60965
2019-12-14 11:06:00+00:00,0.57002
2019-12-14 12:06:00+00:00,0.58007
2019-12-14 13:06:00+00:00,0.34885
2019-12-14 14:06:00+00:00,0.03249
2019-12-14 15:06:00+00:00,0.02667
2019-12-14 16:06:00+00:00,0
2019-12-14 17:06:00+00:00,0
2019-12-14 18:06:00+00:00,0
2019-12-14 19:06:00+00:00,0
2019-12-14 20:06:00+00:00,0
2019-12-14 21:06:00+00:00,0
2019-12-14 22:06:00+00:00,0
2019-12-14 23:06:00+00:00,0
2019-12-15 00:06:00+00:00,0
2019-12-15 01:06:00+00:00,0
2019-12-15 02:06:00+00:00,0
2019-12-15 03:06:00+00:00,0
2019-12-15 04:06:00+00:00,0.00158
2019-12-15 05:06:00+00:00,0.17441
2019-12-15 06:06:00+00:00,0.37798
2019-12-15 07:06:00+00:00,0.54097
2019-12-15 08:06:00+00:00,0.67141
2019-12-15 09:06:00+00:00,0.71135
2019-12-15 10:06:00+00:00,0.70606
2019-12-15 11:06:00+00:00,0.65175
2019-12-15 12:06:00+00:00,0.54681
2019-12-15 13:06:00+00:00,0.44393
2019-12-15 14:06:00+00:00,0.01734
2019-12-15 15:06:00+00:00,0.02294
2019-12-15 16:06:00+00:00,0
2019-12-15 17:06:00+00:00,0
2019-12-15 18:06:00+00:00,0
2019-12-15 19:06:00+00:00,0
2019-12-15 20:06:00+00:00,0
2019-12-15 21:06:00+00:00,0
2019-12-15 22:06:00+00:00,0
2019-12-15 23:06:00+00:00,0
2019-12-16 00:06:00+00:00,0
2019-12-16 01:06:00+00:00,0
2019-12-16 02:06:00+00:00,0
2019-12-16 03:06:00+00:00,0
2019-12-16 04:06:00+00:00,0.00086
2019-12-16 05:06:00+00:00,0.17104
2019-12-16 06:06:00+00:00,0.36189
2019-12-16 07:06:00+00:00,0.45508
2019-12-16 08:06:00+00:00,0.56074
2019-12-16 09:06:00+00:00,0.65998
2019-12-16 10:06:00+00:00,0.57492
2019-12-16 11:06:00+00:00,0.58364
2019-12-16 12:06:00+00:00,0.53122
2019-12-16 13:06:00+00:00,0.29981
2019-12-16 14:06:00+00:00,0.26217
2019-12-16 15:06:00+00:00,0.07086
2019-12-16 16:06:00+00:00,0
2019-12-16 17:06:00+00:00,0
2019-12-16 18:06:00+00:00,0
2019-12-16 19:06:00+00:00,0
2019-12-16 20:06:00+00:00,0
2019-12-16 21:06:00+00:00,0
2019-12-16 22:06:00+00:00,0
2019-12-16 23:06:00+00:00,0
2019-12-17 00:06:00+00:00,0
2019-12-17 01:06:00+00:00,0
2019-12-17 02:06:00+00:00,0
2019-12-17 03:06:00+00:00,0
2019-12-17 04:06:00+00:00,0
2019-12-17 05:06:00+00:00,0.16849
2019-12-17 06:06:00+00:00,0.3732
2019-12-17 07:06:00+00:00,0.53238
2019-12-17 08:06:00+00:00,0.65476
2019-12-17 09:06:00+00:00,0.66747
2019-12-17 10:06:00+00:00,0.66438
2019-12-17 11:06:00+00:00,0.66362
2019-12-17 12:06:00+00:00,0.59374
2019-12-17 13:06:00+00:00,0.44868
2019-12-17 14:06:00+00:00,0.2658
2019-12-17 15:06:00+00:00,0.07073
2019-12-17 16:06:00+00:00,0
2019-12-17 17:06:00+00:00,0
2019-12-17 18:06:00+00:00,0
2019-12-17 19:06:00+00:00,0
2019-12-17 20:06:00+00:00,0
2019-12-17 21:06:00+00:00,0
2019-12-17 22:06:00+00:00,0
2019-12-17 23:06:00+00:00,0
2019-12-18 00:06:00+00:00,0
2019-12-18 01:06:00+00:00,0
2019-12-18 02:06:00+00:00,0
2019-12-18 03:06:00+00:00,0
2019-12-18 04:06:00+00:00,0
2019-12-18 05:06:00+00:00,0.0654
2019-12-18 06:06:00+00:00,0.24972
2019-12-18 07:06:00+00:00,0.40885
2019-12-18 08:06:00+00:00,0.64735
2019-12-18 09:06:00+00:00,0.57957
2019-12-18 10:06:00+00:00,0.48911
2019-12-18 11:06:00+00:00,0.57647
2019-12-18 12:06:00+00:00,0.60441
2019-12-18 13:06:00+00:00,0.44223
2019-12-18 14:06:00+00:00,0.27132
2019-12-18 15:06:00+00:00,0.0727
2019-12-18 16:06:00+00:00,0
2019-12-18 17:06:00+00:00,0
2019-12-18 18:06:00+00:00,0
2019-12-18 19:06:00+00:00,0
2019-12-18 20:06:00+00:00,0
2019-12-18 21:06:00+00:00,0
2019-12-18 22:06:00+00:00,0
2019-12-18 23:06:00+00:00,0
2019-12-19 00:06:00+00:00,0
2019-12-19 01:06:00+00:00,0
2019-12-19 02:06:00+00:00,0
2019-12-19 03:06:00+00:00,0
2019-12-19 04:06:00+00:00,0
2019-12-19 05:06:00+00:00,0.16616
2019-12-19 06:06:00+00:00,0.3684
2019-12-19 07:06:00+00:00,0.53645
2019-12-19 08:06:00+00:00,0.67304
2019-12-19 09:06:00+00:00,0.72745
2019-12-19 10:06:00+00:00,0.74797
2019-12-19 11:06:00+00:00,0.68796
2019-12-19 12:06:00+00:00,0.58339
2019-12-19 13:06:00+00:00,0.46132
2019-12-19 14:06:00+00:00,0.26818
2019-12-19 15:06:00+00:00,0.07703
2019-12-19 16:06:00+00:00,0
2019-12-19 17:06:00+00:00,0
2019-12-19 18:06:00+00:00,0
2019-12-19 19:06:00+00:00,0
2019-12-19 20:06:00+00:00,0
2019-12-19 21:06:00+00:00,0
2019-12-19 22:06:00+00:00,0
2019-12-19 23:06:00+00:00,0
2019-12-20 00:06:00+00:00,0
2019-12-20 01:06:00+00:00,0
2019-12-20 02:06:00+00:00,0
2019-12-20 03:06:00+00:00,0
2019-12-20 04:06:00+00:00,0
2019-12-20 05:06:00+00:00,0.16605
2019-12-20 06:06:00+00:00,0.36793
2019-12-20 07:06:00+00:00,0.53177
2019-12-20 08:06:00+00:00,0.66147
2019-12-20 09:06:00+00:00,0.72851
2019-12-20 10:06:00+00:00,0.76542
2019-12-20 11:06:00+00:00,0.73026
2019-12-20 12:06:00+00:00,0.63059
2019-12-20 13:06:00+00:00,0.47015
2019-12-20 14:06:00+00:00,0.2704
2019-12-20 15:06:00+00:00,0.07898
2019-12-20 16:06:00+00:00,0
2019-12-20 17:06:00+00:00,0
2019-12-20 18:06:00+00:00,0
2019-12-20 19:06:00+00:00,0
2019-12-20 20:06:00+00:00,0
2019-12-20 21:06:00+00:00,0
2019-12-20 22:06:00+00:00,0
2019-12-20 23:06:00+00:00,0
2019-12-21 00:06:00+00:00,0
2019-12-21 01:06:00+00:00,0
2019-12-21 02:06:00+00:00,0
2019-12-21 03:06:00+00:00,0
2019-12-21 04:06:00+00:00,0
2019-12-21 05:06:00+00:00,0.16369
2019-12-21 06:06:00+00:00,0.36212
2019-12-21 07:06:00+00:00,0.52839
2019-12-21 08:06:00+00:00,0.58962
2019-12-21 09:06:00+00:00,0.62822
2019-12-21 10:06:00+00:00,0.7133
2019-12-21 11:06:00+00:00,0.70815
2019-12-21 12:06:00+00:00,0.62385
2019-12-21 13:06:00+00:00,0.4843
2019-12-21 14:06:00+00:00,0.28392
2019-12-21 15:06:00+00:00,0.08058
2019-12-21 16:06:00+00:00,0
2019-12-21 17:06:00+00:00,0
2019-12-21 18:06:00+00:00,0
2019-12-21 19:06:00+00:00,0
2019-12-21 20:06:00+00:00,0
2019-12-21 21:06:00+00:00,0
2019-12-21 22:06:00+00:00,0
2019-12-21 23:06:00+00:00,0
2019-12-22 00:06:00+00:00,0
2019-12-22 01:06:00+00:00,0
2019-12-22 02:06:00+00:00,0
2019-12-22 03:06:00+00:00,0
2019-12-22 04:06:00+00:00,0
2019-12-22 05:06:00+00:00,0.15921
2019-12-22 06:06:00+00:00,0.36413
2019-12-22 07:06:00+00:00,0.53193
2019-12-22 08:06:00+00:00,0.66052
2019-12-22 09:06:00+00:00,0.70232
2019-12-22 10:06:00+00:00,0.681
2019-12-22 11:06:00+00:00,0.66123
2019-12-22 12:06:00+00:00,0.59124
2019-12-22 13:06:00+00:00,0.40793
2019-12-22 14:06:00+00:00,0.28302
2019-12-22 15:06:00+00:00,0.07808
2019-12-22 16:06:00+00:00,0
2019-12-22 17:06:00+00:00,0
2019-12-22 18:06:00+00:00,0
2019-12-22 19:06:00+00:00,0
2019-12-22 20:06:00+00:00,0
2019-12-22 21:06:00+00:00,0
2019-12-22 22:06:00+00:00,0
2019-12-22 23:06:00+00:00,0
2019-12-23 00:06:00+00:00,0
2019-12-23 01:06:00+00:00,0
2019-12-23 02:06:00+00:00,0
2019-12-23 03:06:00+00:00,0
2019-12-23 04:06:00+00:00,0
2019-12-23 05:06:00+00:00,0.10072
2019-12-23 06:06:00+00:00,0.2753
2019-12-23 07:06:00+00:00,0.44127
2019-12-23 08:06:00+00:00,0.59881
2019-12-23 09:06:00+00:00,0.33277
2019-12-23 10:06:00+00:00,0.35699
2019-12-23 11:06:00+00:00,0.68375
2019-12-23 12:06:00+00:00,0.61859
2019-12-23 13:06:00+00:00,0.46304
2019-12-23 14:06:00+00:00,0.17649
2019-12-23 15:06:00+00:00,0.05975
2019-12-23 16:06:00+00:00,0
2019-12-23 17:06:00+00:00,0
2019-12-23 18:06:00+00:00,0
2019-12-23 19:06:00+00:00,0
2019-12-23 20:06:00+00:00,0
2019-12-23 21:06:00+00:00,0
2019-12-23 22:06:00+00:00,0
2019-12-23 23:06:00+00:00,0
2019-12-24 00:06:00+00:00,0
2019-12-24 01:06:00+00:00,0
2019-12-24 02:06:00+00:00,0
2019-12-24 03:06:00+00:00,0
2019-12-24 04:06:00+00:00,0
2019-12-24 05:06:00+00:00,0.07278
2019-12-24 06:06:00+00:00,0.24975
2019-12-24 07:06:00+00:00,0.50712
2019-12-24 08:06:00+00:00,0.4667
2019-12-24 09:06:00+00:00,0.60904
2019-12-24 10:06:00+00:00,0.48023
2019-12-24 11:06:00+00:00,0.27997
2019-12-24 12:06:00+00:00,0.20004
2019-12-24 13:06:00+00:00,0.41447
2019-12-24 14:06:00+00:00,0.25273
2019-12-24 15:06:00+00:00,0.07734
2019-12-24 16:06:00+00:00,0
2019-12-24 17:06:00+00:00,0
2019-12-24 18:06:00+00:00,0
2019-12-24 19:06:00+00:00,0
2019-12-24 20:06:00+00:00,0
2019-12-24 21:06:00+00:00,0
2019-12-24 22:06:00+00:00,0
2019-12-24 23:06:00+00:00,0
2019-12-25 00:06:00+00:00,0
2019-12-25 01:06:00+00:00,0
2019-12-25 02:06:00+00:00,0
2019-12-25 03:06:00+00:00,0
2019-12-25 04:06:00+00:00,0
2019-12-25 05:06:00+00:00,0.03559
2019-12-25 06:06:00+00:00,0.11035
2019-12-25 07:06:00+00:00,0.12529
2019-12-25 08:06:00+00:00,0.26059
2019-12-25 09:06:00+00:00,0.3997
2019-12-25 10:06:00+00:00,0.25987
2019-12-25 11:06:00+00:00,0.40354
2019-12-25 12:06:00+00:00,0.22932
2019-12-25 13:06:00+00:00,0.06382
2019-12-25 14:06:00+00:00,0.0221
2019-12-25 15:06:00+00:00,0.02013
2019-12-25 16:06:00+00:00,0
2019-12-25 17:06:00+00:00,0
2019-12-25 18:06:00+00:00,0
2019-12-25 19:06:00+00:00,0
2019-12-25 20:06:00+00:00,0
2019-12-25 21:06:00+00:00,0
2019-12-25 22:06:00+00:00,0
2019-12-25 23:06:00+00:00,0
2019-12-26 00:06:00+00:00,0
2019-12-26 01:06:00+00:00,0
2019-12-26 02:06:00+00:00,0
2019-12-26 03:06:00+00:00,0
2019-12-26 04:06:00+00:00,0
2019-12-26 05:06:00+00:00,0.0336
2019-12-26 06:06:00+00:00,0.15605
2019-12-26 07:06:00+00:00,0.47449
2019-12-26 08:06:00+00:00,0.61465
2019-12-26 09:06:00+00:00,0.7117
2019-12-26 10:06:00+00:00,0.75449
2019-12-26 11:06:00+00:00,0.71529
2019-12-26 12:06:00+00:00,0.61956
